"","gene","logFC","p"
"1150","Rv1568",-0.687333619919589,4.40808759285942e-05
"726","Rv1570",-0.887190383120111,6.35010837470071e-06
"574","Rv1571",-1.69476918023285,2.60644238748272e-06
"663","Rv1573",-2.34615381968965,4.39282113773999e-06
"2532","Rv1575",-0.906560440481908,0.0150833389535872
"1278","Rv1576c",0.813466749678662,7.89723681314027e-05
"2440","Rv1579c",0.673597910985445,0.0107118148156782
"2113","Rv1580c",0.873976532882941,0.00283510561565133
"1832","Rv1584c",1.84782030380553,0.000876165834124077
"1120","Rv1585c",1.40590217810586,3.89215946641516e-05
"997","Rv1586c",1.20878762053802,2.23765966077622e-05
"2449","Rv1589",0.240452904648788,0.0109989419330197
"2557","Rv1590",0.30512526980146,0.016540637806905
"245","Rv1592c",-1.91835667606191,2.8008504759492e-07
"1969","Rv1593c",0.413956329243859,0.0015529299936729
"342","Rv1594",1.78633210958492,5.81891419376129e-07
"1472","Rv1595",0.52479324908518,0.000182004876028661
"2756","Rv1596",-0.244187641850148,0.0373311748017241
"1246","Rv1597",-0.765518445777758,6.79655676640622e-05
"695","Rv1598c",0.969166401283152,5.05969951120957e-06
"2571","Rv1599",0.27307192391001,0.0176259578580503
"1881","Rv1600",0.381807556419627,0.00103789985538954
"1416","Rv1602",-0.544689725269818,0.00014239525572508
"1157","Rv1603",-0.741846220236593,4.63223428301342e-05
"417","Rv1604",-1.17582967672596,9.14036296590245e-07
"872","Rv1605",-0.831668077912223,1.36455473887396e-05
"2287","Rv1606",-0.375446267903774,0.00542820153969046
"204","Rv1607",-1.60384133067958,1.70878789484023e-07
"427","Rv1608c",0.996104875444797,9.75431035208037e-07
"1997","Rv1609",-0.295603675171002,0.00176369876572687
"1990","Rv1610",0.713580721805093,0.00172841935461964
"1197","Rv1611",-0.443897409172353,5.39678411286585e-05
"115","Rv1612",-1.78507945519493,3.49067422444828e-08
"448","Rv1613",-1.48061757672156,1.0442454233073e-06
"200","Rv1614",-1.25798974506064,1.67031237946591e-07
"1257","Rv1615",0.595872724734617,7.16917162810466e-05
"1435","Rv1618",-0.518875157005623,0.00015456652513246
"750","Rv1619",1.29736782394738,7.35578275016775e-06
"2790","Rv1620c",-0.342496100803257,0.046326608899411
"227","Rv1621c",-1.67042193133884,2.40437925656286e-07
"746","Rv1622c",-1.13986418882736,7.32038882602224e-06
"133","Rv1623c",-1.56162314137601,4.70038124084231e-08
"968","Rv1624c",1.11482466764245,2.0055583520326e-05
"2480","Rv1625c",-0.261722381252866,0.0123694592530502
"2227","Rv1626",0.340547210154828,0.00427981691527475
"1175","Rv1627c",0.517432841942691,4.99578017905888e-05
"281","Rv1628c",1.4121627195196,3.64999041252017e-07
"1699","Rv1629",-0.355296946617147,0.000482084291238319
"1980","Rv1630",-0.285200074140448,0.00165507238166156
"189","Rv1631",-1.35700980514081,1.52464039324362e-07
"1829","Rv1632c",-0.610350168788655,0.000871654774270599
"2335","Rv1633",-0.220683351429312,0.00670151704824289
"820","Rv1634",-0.649294256857152,1.06549385907335e-05
"1869","Rv1635c",-0.428531456678316,0.00100733301770013
"1413","Rv1636",0.603908241150502,0.000141998619782879
"1938","Rv1637c",0.577313859463453,0.0013461095938582
"73","Rv1638A",2.82088123139161,1.0812718352137e-08
"46","Rv1639c",2.00993015770837,4.61244203739087e-09
"1982","Rv1640c",0.494514946326245,0.00166646943562874
"1462","Rv1642",-0.65513647336995,0.000173703580316908
"1001","Rv1644",-0.74045887679944,2.26126639337661e-05
"1322","Rv1645c",0.970923850792953,9.9158711783636e-05
"451","Rv1646",1.17251421548548,1.1099085103586e-06
"2265","Rv1647",0.466156979294101,0.00484644928922369
"1797","Rv1649",-0.636897925781646,0.000771587933192043
"1623","Rv1651c",0.391380529968013,0.000360444928674363
"2100","Rv1654",0.559019010441276,0.00272419790624257
"2692","Rv1658",-0.219081858114032,0.0293634933630721
"1934","Rv1659",-0.502301951020405,0.00132974084239109
"2707","Rv1660",0.288706675571427,0.0305113369443718
"1765","Rv1661",0.50560465381345,0.000653907352312154
"723","Rv1662",0.880930463060215,6.13734305516349e-06
"1390","Rv1664",-0.647202579608757,0.00013073254917865
"895","Rv1665",-0.881108902566291,1.52404805298767e-05
"2577","Rv1667c",0.256854276539242,0.0182202421431994
"413","Rv1670",1.40530226301903,8.8008406788181e-07
"2163","Rv1671",0.90089022895785,0.00345962390300108
"1329","Rv1672c",0.696073403286624,0.000101868328075122
"2314","Rv1673c",0.601144420832084,0.00588898511703365
"2223","Rv1674c",0.719874452304587,0.00424790506327856
"1260","Rv1676",-0.579852659723183,7.22788592205142e-05
"2674","Rv1677",0.243574385968713,0.0265298290529417
"855","Rv1682",-2.73894695711695,1.29234249339604e-05
"1404","Rv1683",-0.433791571377876,0.00013675838456229
"1950","Rv1686c",0.82560080954963,0.00142394899249908
"1232","Rv1687c",0.854082475323464,6.43951581882782e-05
"628","Rv1689",-0.873610524155471,3.59507946612868e-06
"1448","Rv1690",0.758387721492221,0.000165493493090429
"420","Rv1691",-1.34608317445169,9.56850389322481e-07
"447","Rv1692",-1.35584646048965,1.04324886141277e-06
"1685","Rv1693",-0.565559363559644,0.000460895226424904
"1414","Rv1694",-0.538869751050934,0.000141998619782879
"428","Rv1696",-1.00066418248269,9.82054213021508e-07
"2714","Rv1697",0.202293692386686,0.0313508222881265
"735","Rv1699",-0.71518252131966,6.8040728521608e-06
"2686","Rv1700",0.585863983380132,0.027864265517864
"1350","Rv1701",-0.917976447095164,0.000112581709647892
"712","Rv1702c",-1.70339825120007,5.49616195138532e-06
"2671","Rv1703c",-0.186592257185737,0.0260262884700205
"1434","Rv1704c",-0.839387666013331,0.000154240270161024
"2320","Rv1705c",-0.591664043477595,0.00607693587950107
"1417","Rv1707",0.699480319694491,0.00014271124643621
"147","Rv1708",-1.80258691361813,5.76991633791703e-08
"59","Rv1709",-2.82645093536561,7.37077135351929e-09
"1266","Rv1710",-0.709461139502486,7.37561209346263e-05
"537","Rv1711",-0.981136333120723,2.17943625102236e-06
"823","Rv1712",-0.78643838457185,1.0876539669287e-05
"540","Rv1713",-0.710205667451535,2.25082815911462e-06
"776","Rv1714",-1.08190264339161,8.34609019037248e-06
"479","Rv1715",-1.74536167650855,1.38950916720442e-06
"791","Rv1716",-1.27053496948309,8.98975459760938e-06
"1068","Rv1717",-1.40185421467862,3.00743933403395e-05
"1135","Rv1718",-0.717661462732861,4.13805361025533e-05
"1338","Rv1719",-0.804920988042191,0.000108962121516547
"1518","Rv1722",0.618479439258917,0.000226220803965431
"339","Rv1728c",-1.37183955924228,5.7845376850704e-07
"1200","Rv1729c",-0.939445275662958,5.58194039867539e-05
"2185","Rv1730c",-0.512881039912255,0.00363637913082221
"282","Rv1732c",1.14701448729393,3.7225426981949e-07
"41","Rv1733c",6.94970904166846,3.96498477420681e-09
"526","Rv1735a",4.21444451044264,2.01314395417176e-06
"7","Rv1736c",5.56698275457892,2.68168500745269e-10
"14","Rv1737c",5.56413273970783,5.24755516895376e-10
"69","Rv1738",6.03635199660107,1.00448724740222e-08
"1243","Rv1739c",1.62902373866635,6.69834354387299e-05
"2524","Rv1742",-0.497891024603576,0.0147810921500573
"2428","Rv1743",-0.277312310453038,0.010268865310391
"642","Rv1747",-0.679099879399004,4.09121261423958e-06
"1821","Rv1748",0.604544108805343,0.000854917787499355
"453","Rv1751",-1.11884231198901,1.11494234614271e-06
"252","Rv1752",-1.84577654340404,3.12293548334698e-07
"1181","Rv1753c",-1.30740607860246,5.10427162539946e-05
"1708","Rv1754c",-0.669791868723284,0.000492793529505563
"1689","Rv1765c",0.793302952289572,0.000469818135145684
"2611","Rv1766",0.288994840543033,0.0199707800340587
"1814","Rv1767",0.773484123825158,0.000840989249083196
"814","Rv1771",1.80279424001278,1.03992979826179e-05
"120","Rv1772",2.37315777464769,3.73654796887506e-08
"2610","Rv1773c",0.525510385267884,0.0198642024551085
"2135","Rv1774",0.386866443205642,0.00314279143435551
"1661","Rv1776c",-1.17612257447313,0.000420115025276121
"886","Rv1778c",-1.55382284790879,1.4867128244002e-05
"2613","Rv1779c",-0.259160994987986,0.0200513588216215
"2118","Rv1780",-0.344277423434923,0.00289348726813864
"2383","Rv1781c",0.407698052671878,0.00877930704291478
"2780","Rv1782",-0.149578068483097,0.0444313836997682
"1050","Rv1783",0.506813777273155,2.87160965932601e-05
"2206","Rv1785c",0.696617642081196,0.0040729506590577
"1807","Rv1786",0.920409471185605,0.000813321136115447
"1065","Rv1787",-1.25508032934087,2.96312721012646e-05
"1773","Rv1788",-1.22001260559454,0.000674633062189303
"1274","Rv1789",0.470170795188471,7.69828921809675e-05
"1408","Rv1790",1.11445333578472,0.000139959624448436
"310","Rv1791",1.16138268207901,4.87601860734745e-07
"382","Rv1792",1.41948591964653,7.44884686427946e-07
"231","Rv1793",1.45660249713013,2.48026637970385e-07
"1389","Rv1794",0.412821072838931,0.000130438312623976
"2168","Rv1795",0.239430204877982,0.00347112539867143
"1514","Rv1798",-0.407968531508101,0.000224467198477575
"560","Rv1799",-1.41703164408753,2.4885141516282e-06
"1312","Rv1800",-0.648062384822456,9.68331786128722e-05
"2730","Rv1802",-0.386288876490018,0.0327501431947955
"2130","Rv1803c",0.476014015210771,0.00307129236980848
"2065","Rv1804c",1.12380731835554,0.00247226446521485
"2346","Rv1808",0.56487639359167,0.00709944415418484
"788","Rv1810",0.923850121900016,8.98975459760938e-06
"30","Rv1812c",3.10313271511955,2.04403422824508e-09
"19","Rv1813c",7.53501225028916,8.76089365526299e-10
"1572","Rv1814",0.573353321425298,0.000307682642667776
"2245","Rv1816",-0.432115222730897,0.00460544616221924
"409","Rv1818c",0.981763077711136,8.66065332864766e-07
"2808","Rv1819c",-0.260863259331207,0.0496082427426034
"2530","Rv1820",0.242354534577771,0.0150240538111626
"1649","Rv1823",-0.599680010162184,0.000392137738469844
"1924","Rv1824",-0.651162205174873,0.00126501222561055
"2377","Rv1825",-0.32469684250606,0.00841974266573432
"365","Rv1827",1.01117142756791,6.74890887642106e-07
"739","Rv1828",0.599466929961154,7.17816536089247e-06
"320","Rv1829",1.26919792095408,5.15364384196158e-07
"2283","Rv1830",0.232860805733224,0.00532777284919287
"632","Rv1831",1.01871824560645,3.68462500600891e-06
"1451","Rv1832",0.36112860507089,0.000168396656411457
"1396","Rv1833c",0.686721469533564,0.000133732731505237
"352","Rv1834",2.06843961407497,6.21603644979603e-07
"278","Rv1835c",-1.58417090062668,3.59701395927387e-07
"703","Rv1837c",-0.746749902965753,5.24429137723077e-06
"2563","Rv1838c",-0.434503238439092,0.0170884978673643
"1359","Rv1841c",-0.567545504124964,0.000117316352192103
"2656","Rv1842c",0.583136949235655,0.0245726859159433
"1606","Rv1843c",0.640304285650812,0.000350493475469731
"1642","Rv1844c",0.374493815559998,0.000381978437254122
"2092","Rv1845c",0.315276265293061,0.00264783502940368
"2232","Rv1847",0.487453194843387,0.00436340444139983
"2420","Rv1848",-0.556245324688001,0.00992475926161654
"1380","Rv1849",-0.948961189636631,0.000127724105649486
"1497","Rv1850",-0.490757549136611,0.000206163173966584
"1104","Rv1851",-1.28834070051273,3.57733783718444e-05
"2747","Rv1852",-0.237701994777026,0.0353131983054056
"1583","Rv1855c",0.531294067240941,0.000329340814968046
"1031","Rv1858",-1.11418349386753,2.63831603493746e-05
"1349","Rv1859",0.885841388384208,0.000112282053414859
"2349","Rv1860",0.314845499777859,0.00713183512339772
"489","Rv1861",1.22513543986884,1.49015086663163e-06
"536","Rv1862",0.925742149299301,2.17164338646565e-06
"2662","Rv1863c",0.207089837117377,0.0249353067755438
"1878","Rv1864c",0.858600209777962,0.0010274307822824
"1979","Rv1866",-0.519010717070901,0.00164377636892341
"1675","Rv1867",0.577513172599791,0.000445175832068044
"2545","Rv1868",-0.288237250420275,0.0157549339267789
"247","Rv1869c",-0.993024364722743,2.80850833540784e-07
"1142","Rv1870c",-0.727782250200557,4.26370242395801e-05
"2238","Rv1871c",0.337648359009627,0.00447485430930349
"830","Rv1872c",0.722077228055879,1.12954396043525e-05
"554","Rv1874",0.914573053968325,2.41961585790959e-06
"673","Rv1875",0.99301926309696,4.66536109704758e-06
"2608","Rv1877",-0.231512549177087,0.019596591608261
"184","Rv1880c",1.41036069523058,1.30580393643374e-07
"619","Rv1881c",1.51173532444849,3.35421613948134e-06
"2096","Rv1882c",-0.375020301891841,0.0026851499988916
"700","Rv1883c",0.801369800193904,5.13628057737199e-06
"1840","Rv1884c",0.639971572434924,0.000912680136261062
"2589","Rv1885c",-0.27289092413658,0.0190432993431996
"882","Rv1887",-0.589401281963704,1.47178622296518e-05
"670","Rv1887a",-0.910338655542934,4.63710645476543e-06
"996","Rv1891",0.742572412758106,2.22933949241414e-05
"1179","Rv1892",0.972188513836781,5.10211667594044e-05
"251","Rv1893",1.77374297920918,3.12293548334698e-07
"123","Rv1894c",2.4352807388993,4.05335543189954e-08
"2132","Rv1895",0.48742688571949,0.00308849152434574
"2540","Rv1896c",0.333393820162122,0.0154704562928181
"2197","Rv1897c",-0.695583015684573,0.00393868114022353
"1468","Rv1898",0.722895282985359,0.000177930904741631
"1441","Rv1901",-0.509727542255281,0.000159237848871393
"1601","Rv1903",0.673804534535066,0.000340422648977999
"212","Rv1904",1.79605432481975,1.88323735778831e-07
"1321","Rv1905c",-0.510310128715224,9.85322732038543e-05
"2637","Rv1906c",-0.285874782058837,0.0227004178071539
"576","Rv1908c",0.796932096094563,2.61107870614539e-06
"2236","Rv1909c",0.507031718261193,0.00444890111267253
"2529","Rv1910c",0.400891348581894,0.0150054549656199
"2776","Rv1912c",0.214671072642749,0.0441140418591369
"2001","Rv1913",-0.737770722571285,0.00182036941698507
"1297","Rv1915",0.501518400814559,8.9660624841136e-05
"2037","Rv1916",0.326015627311234,0.00219936139235123
"1736","Rv1917c",-1.46182995577484,0.000560114946618247
"1482","Rv1919c",0.466932843331277,0.000192709507469007
"864","Rv1920",1.09435305465381,1.33733362005767e-05
"1913","Rv1923",0.32104312588811,0.00120273970954253
"1026","Rv1924c",0.827624123672459,2.55793496179788e-05
"456","Rv1925",1.13381018507985,1.13431458163075e-06
"801","Rv1926c",1.40580591148322,9.56632723632379e-06
"1559","Rv1927",1.56728741025332,0.000287567683752129
"1779","Rv1928c",0.735733974796825,0.000694942934982291
"1580","Rv1929c",-0.689560323942676,0.000315819142588014
"660","Rv1932",0.69891732451354,4.35044540653672e-06
"2646","Rv1933c",1.12146340381009,0.023495718071765
"1547","Rv1934c",1.67703772988965,0.000276413642850491
"2233","Rv1935c",0.784094697619046,0.00436391397806186
"1255","Rv1936",1.17067008462887,7.10349889054459e-05
"1936","Rv1937",0.609552879448303,0.00133716796788828
"2734","Rv1938",0.402026419793275,0.0332932579900954
"2677","Rv1940",0.41109302316951,0.0270896678239541
"1250","Rv1941",-0.944345556628796,6.95224033691878e-05
"2382","Rv1944c",0.372123756474377,0.00869950378960908
"2368","Rv1945",0.732613398877629,0.0079423477254619
"2298","Rv1947",1.44240304161218,0.00566781679967084
"1340","Rv1951c",1.03688915252799,0.000109057514909976
"2565","Rv1952",-0.413301160892473,0.0171804228529644
"488","Rv1955",1.59780304146303,1.48159361821179e-06
"1628","Rv1956",1.0105085922881,0.000364664657684238
"1253","Rv1960c",0.840719180153271,7.10187509932439e-05
"2639","Rv1961",0.546230250798633,0.0227570812661093
"2150","Rv1962c",-0.670249706995829,0.00329593544968296
"2411","Rv1963c",-0.462873121042524,0.00954647786567235
"2580","Rv1966",0.492095953772969,0.0184693308120041
"1929","Rv1967",0.882915605839052,0.00130226974207848
"2760","Rv1968",0.661457189735882,0.0385817012530621
"2331","Rv1969",1.05230863048593,0.00663759317410741
"2791","Rv1970",0.515959089548086,0.0463299985120478
"2696","Rv1971",1.03952707559459,0.0297718318276838
"1501","Rv1972",1.65620594596035,0.000208028252967721
"2676","Rv1973",0.75863638560302,0.0270554383102121
"1381","Rv1976c",0.672548524092845,0.000127974749813727
"1334","Rv1977",0.616131100917126,0.000106424562869834
"638","Rv1978",1.0146966807207,3.92131924724796e-06
"974","Rv1979c",-0.911471220478285,2.04796337770106e-05
"1415","Rv1980c",0.448039702262493,0.000141998619782879
"2464","Rv1982c",-0.339887811799711,0.0118974539722864
"2354","Rv1983",0.428493559035091,0.00729577511437111
"1743","Rv1984c",0.427092223207622,0.000583702109855367
"1776","Rv1985c",-0.974141240256225,0.000682035674249419
"2448","Rv1986",0.435539212357197,0.0109658420320398
"2688","Rv1987",0.175733528378393,0.0282936474326213
"926","Rv1988",0.719790674848889,1.70345049585813e-05
"286","Rv1989c",1.78538013825339,3.79585815284771e-07
"116","Rv1990c",2.82213992336778,3.73654796887506e-08
"1273","Rv1991A",1.07705730236781,7.63051978644432e-05
"1701","Rv1991c",0.780336025320251,0.000484240017632776
"441","Rv1992c",1.0662182525354,1.02238423896203e-06
"386","Rv1993c",1.82733628442288,7.64341204454897e-07
"600","Rv1994c",1.79996036081967,3.06099004079176e-06
"56","Rv1996",5.49573447747871,6.99741220848732e-09
"3","Rv1997",5.77267912472345,1.11263873671092e-10
"2706","Rv1998c",0.426758166542994,0.0304370598237348
"2416","Rv2000",-0.757428831935854,0.00975896544397089
"2007","Rv2001",-1.00162849317816,0.00193938756112473
"637","Rv2003c",1.77546095305017,3.903688708214e-06
"44","Rv2004c",2.82920438201391,4.25071047800103e-09
"9","Rv2005c",4.9141427257172,3.28264670807178e-10
"32","Rv2006",2.24814347377496,2.23317321270063e-09
"34","Rv2007c",4.87965204829239,2.26397820647915e-09
"2728","Rv2008c",0.683107372354141,0.0326212009362291
"97","Rv2009",-2.47769489322791,1.70944050029354e-08
"329","Rv2010",-1.96588999086234,5.54179977817591e-07
"1498","Rv2015c",0.826071298068571,0.000207282374809284
"1939","Rv2017",-0.778541624620276,0.0013461095938582
"876","Rv2018",0.95022517499962,1.42785122117682e-05
"1747","Rv2021c",0.771939276854948,0.000606210388720716
"1309","Rv2022c",1.44792650197266,9.60311755965357e-05
"1254","Rv2023c",1.40909246902747,7.10203377511736e-05
"715","Rv2025c",2.2832539424673,5.74482646100053e-06
"2362","Rv2026c",0.425715377258547,0.00776127413569672
"893","Rv2028c",4.19198468814095,1.51246384828404e-05
"141","Rv2029c",5.29117579369539,5.15516810387159e-08
"68","Rv2030c",6.64399001071981,1.00448724740222e-08
"94","Rv2031c",6.44383625802809,1.54795269123852e-08
"53","Rv2032",6.35466753473225,6.01563606638506e-09
"1837","Rv2033c",-0.425491009790335,0.000903727456457277
"437","Rv2034",2.6834539773253,1.01376152656174e-06
"833","Rv2035",1.77466872420867,1.15380437708011e-05
"1096","Rv2036",1.27871445508414,3.48745247512984e-05
"2047","Rv2037c",0.397551815253413,0.00230617137785329
"1639","Rv2041c",0.638975279348178,0.000373947326216557
"1996","Rv2042c",0.409915697643797,0.00176224140144062
"1834","Rv2043c",0.452863231177015,0.000884688519996207
"2356","Rv2044c",0.760882304887271,0.00739485529295795
"480","Rv2045c",1.53183918068213,1.41130003205227e-06
"2125","Rv2046",0.389137798116718,0.00301034587887763
"2188","Rv2048c",0.30587117977444,0.00367192829060235
"563","Rv2050",1.31261669394598,2.51110230145034e-06
"769","Rv2051c",-0.723206872867496,8.02817213995174e-06
"2374","Rv2052c",0.837679623956801,0.00820290281828323
"747","Rv2054",1.07951219822432,7.35578275016775e-06
"2525","Rv2055c",-0.760888934337764,0.0148479813633481
"2051","Rv2056c",-1.75062649532808,0.00234917823334615
"2758","Rv2058c",-1.13138690709367,0.0384489359721371
"2295","Rv2059",-0.713758872778597,0.00562057253752837
"752","Rv2061c",1.07985357196814,7.41557981422671e-06
"1604","Rv2062c",-0.467402907520347,0.000342019985633464
"2221","Rv2063",0.560568326213375,0.00423624898959896
"2102","Rv2065",-0.432964198814091,0.00273728950086183
"2005","Rv2066",0.587447221884532,0.00186993972315772
"2794","Rv2068c",0.180604761935905,0.0478339609407175
"201","Rv2069",-2.08358625442655,1.67031237946591e-07
"1955","Rv2070c",1.21849407952766,0.00148607702912518
"2251","Rv2071c",-0.869077449890193,0.00466652273418302
"2285","Rv2072c",-0.560278364901092,0.00536105347397606
"2761","Rv2074",-0.183345145354911,0.0387292316385972
"1610","Rv2077c",0.760717639884265,0.000352573352702603
"1713","Rv2078",0.738983267260833,0.000507435454021334
"2127","Rv2079",-0.567585066246934,0.00304583262419618
"2373","Rv2083",-0.329811479438015,0.00819562537120913
"1097","Rv2084",-0.808134372880311,3.5031756451013e-05
"1805","Rv2085",-0.672322870055849,0.000808163690365209
"1117","Rv2088",-0.949083524021747,3.8130763156038e-05
"2084","Rv2089c",0.577158441891898,0.00256789515122087
"585","Rv2091c",0.921019601206585,2.7791256582542e-06
"1335","Rv2092c",1.16429058585386,0.00010710712121746
"2015","Rv2093c",0.362290484181681,0.00199278410044724
"259","Rv2094c",1.43650504569564,3.27642684698516e-07
"661","Rv2095c",-0.92007325566804,4.39282113773999e-06
"665","Rv2096c",-1.05550429408204,4.43868905160069e-06
"2257","Rv2097c",-0.233549121542568,0.00478448869697278
"2120","Rv2102",0.269736841934227,0.00295701001560784
"865","Rv2103c",-0.847822772759801,1.33941455567819e-05
"834","Rv2104c",-1.21838418831962,1.15380437708011e-05
"353","Rv2107",-3.49898965822733,6.29301729980733e-07
"502","Rv2108",-1.90102530508747,1.55674409920641e-06
"321","Rv2111c",1.4839940697764,5.15651674932593e-07
"2547","Rv2112c",-0.191725004878107,0.0157955762298594
"51","Rv2115c",2.0679778560279,5.86887635210776e-09
"519","Rv2118c",-1.10021725796542,1.95737960209211e-06
"1687","Rv2119",-0.533844680730378,0.000469290133578945
"325","Rv2124c",0.906023729667622,5.23421200324202e-07
"257","Rv2127",-0.984500217500597,3.22927420902472e-07
"684","Rv2128",-1.15242457735052,4.85960778842732e-06
"1101","Rv2129c",0.771565669522283,3.53643036336288e-05
"1158","Rv2130c",0.516942580826714,4.65163482170171e-05
"1540","Rv2131c",0.471653298359136,0.000271074399223428
"1458","Rv2132",0.688938563610945,0.00016966255672215
"2738","Rv2133c",0.269062972061328,0.0337256117478323
"640","Rv2134c",0.763005042243226,3.97808687263266e-06
"1319","Rv2135c",-0.651131256126956,9.85322732038543e-05
"228","Rv2137c",1.40466241228232,2.44487708892835e-07
"609","Rv2139",-1.11505267474681,3.23858508192517e-06
"1860","Rv2140c",0.596810958400647,0.000977666894618452
"1892","Rv2141c",-0.384422058918606,0.00110617285996503
"2528","Rv2142c",-0.698662234026746,0.0150054549656199
"1238","Rv2143",0.762249591709905,6.56820787649481e-05
"2010","Rv2144c",-0.308543484885466,0.00197618902114893
"1680","Rv2145c",-0.489923957748809,0.000454209950192164
"1562","Rv2146c",0.472056871173961,0.000291796686119297
"972","Rv2148c",-0.76696360005857,2.03328959835339e-05
"2242","Rv2150c",-0.227937857816402,0.00450196252631679
"1256","Rv2151c",-0.533335310715806,7.13516060571568e-05
"740","Rv2152c",-0.801175044867882,7.17816536089247e-06
"1555","Rv2153c",-0.461523794169678,0.000279830152097605
"1732","Rv2154c",-0.427448385293159,0.000553284413334673
"696","Rv2156c",0.909734586804431,5.06248998436289e-06
"1362","Rv2157c",0.582413287648504,0.000118530668306285
"206","Rv2158c",1.40982173230223,1.73544108443295e-07
"37","Rv2159c",2.97987594650857,2.7065899326427e-09
"36","Rv2160c",3.28302276129734,2.65594506524308e-09
"101","Rv2161c",1.88909481930585,1.94655213058393e-08
"1748","Rv2162c",0.423695033010485,0.000614815902741365
"731","Rv2163c",-0.977133574003505,6.65185008842162e-06
"591","Rv2164c",-1.11618362126258,2.87351453950471e-06
"323","Rv2165c",-1.36487844396534,5.22491235485054e-07
"557","Rv2166c",-1.01568070297991,2.43740221296415e-06
"306","Rv2169c",1.70593527055638,4.76131586808231e-07
"847","Rv2174",-0.755422302608984,1.25968558223539e-05
"2085","Rv2175c",0.456278396960524,0.00258245167954759
"1116","Rv2177c",-1.32972825854076,3.81062126792675e-05
"1114","Rv2178c",-0.507550199651584,3.80309036059714e-05
"1275","Rv2181",-0.653806351048822,7.79086704457508e-05
"226","Rv2182c",1.20780790908091,2.33864588416082e-07
"2402","Rv2183c",-0.386193280265322,0.00942293272211949
"1733","Rv2184c",-0.506707077907468,0.000553284413334673
"2291","Rv2185c",0.285758871340567,0.00548824350500222
"1788","Rv2186c",0.698645030007143,0.0007328589610715
"1731","Rv2187",0.462035444993742,0.000552421277695463
"2614","Rv2188c",-0.342040094740606,0.0200841840178666
"401","Rv2189c",-1.656889231473,8.17887118393129e-07
"235","Rv2190c",-1.33649281344166,2.49151356434113e-07
"1531","Rv2192c",-0.424453967409153,0.000251595380273922
"1994","Rv2194",-0.293675985261848,0.00175192899763127
"1400","Rv2195",-0.415375727602706,0.000136244969049846
"2390","Rv2196",-0.197014696482775,0.00909393856322069
"762","Rv2198c",-0.851109999460937,7.81602854222173e-06
"2380","Rv2200c",-0.207986588251924,0.00857929767922256
"1300","Rv2201",-0.689541092646937,9.15734108072595e-05
"2311","Rv2203",-0.417687587472594,0.0058201013100398
"616","Rv2204c",1.08655072593251,3.29028338366478e-06
"2399","Rv2205c",-0.430404288710523,0.00936240008105683
"1361","Rv2207",-0.441506082250712,0.000118492577993854
"2172","Rv2209",0.518905570723962,0.00351205782557901
"960","Rv2211c",-0.757522648308289,1.91758440113446e-05
"1707","Rv2212",0.512660614127201,0.00049254064704049
"1455","Rv2213",-0.548026267634718,0.000169523045210553
"2228","Rv2214c",-0.247836151159602,0.00429388909802304
"1729","Rv2215",0.33799022452437,0.000545899744975199
"2623","Rv2216",-0.219416027142275,0.0208797895783282
"2061","Rv2217",0.281146283703298,0.00244632750374137
"1692","Rv2218",0.373893635615072,0.000474885440606938
"1577","Rv2219",0.371296159272701,0.000311574031634075
"793","Rv2219A",0.883034490017198,9.26010668679799e-06
"381","Rv2220",2.02696900358947,7.44251730792752e-07
"2109","Rv2223c",-0.296336552774282,0.00277352695632631
"570","Rv2224c",0.812327592087296,2.57879773562862e-06
"1975","Rv2224d",1.4902158423252,0.00161664702737507
"268","Rv2225",-1.50639735910863,3.35299426462641e-07
"380","Rv2226",-1.28921840208814,7.44251730792752e-07
"1052","Rv2227",1.11611585654823,2.89787842978752e-05
"1871","Rv2230c",-0.547757767170871,0.00101475025627784
"848","Rv2231c",-0.793026579699688,1.27550373127251e-05
"2621","Rv2234",0.310020828931258,0.0206052539874618
"2508","Rv2236c",-0.418507624945708,0.0137597045711879
"1803","Rv2237A",0.5660637241606,0.000803207184689399
"1481","Rv2238c",-0.49372963876727,0.000191397897272283
"2801","Rv2240c",0.408416232696218,0.0488774455296261
"1874","Rv2241",0.27919559353932,0.00101701455572659
"1535","Rv2242",-0.411481173943106,0.00025477191814961
"555","Rv2243",-1.1457462820985,2.41961585790959e-06
"327","Rv2244",-1.58669698948265,5.54179977817591e-07
"284","Rv2245",-1.63238505703488,3.79585815284771e-07
"162","Rv2246",-1.89563323762109,8.4428177344675e-08
"411","Rv2247",-1.12736313821326,8.71416233436371e-07
"1593","Rv2248",-0.722776824206446,0.000336660448578043
"1901","Rv2251",0.515417640756046,0.00115159340314743
"1505","Rv2254c",-1.30371455302662,0.000211628589948885
"1432","Rv2256a",-0.679595022800014,0.000152181586778582
"1191","Rv2257c",-0.674126627633092,5.36650329180846e-05
"929","Rv2258c",-0.592566162476873,1.70734426080141e-05
"1556","Rv2259",0.428309696404893,0.000281576249956066
"875","Rv2260",0.755026476767412,1.41548839027936e-05
"1046","Rv2261c",0.766195595171252,2.83403698531308e-05
"1986","Rv2263",0.452235850308866,0.0016796788192078
"2154","Rv2265",-0.73593330238636,0.0033398875438978
"387","Rv2266",1.43022969737284,7.65386349069043e-07
"2462","Rv2268c",-0.475881831265958,0.0117831394234742
"803","Rv2271",-1.03283570026172,9.68374731390909e-06
