"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"PA0052","PA0052",0,11.6703108893741,2.48709078711169,5.29609455768074,4.98106477363701,3.40217133361677,7.17390312163036,3.77173178801359,6.12099826930915,2.50365057846314,0.286652594498705,0.0175438596491228,1.22471714667027,1.26237364044141,2.51215670759601
"PA0054","PA0054",1.85149269276022,7.11167801850861,0.976735080528339,5.18269042130211,5.33090746146683,4.63670241512394,5.93475139599994,1.298048980876,6.2210742548222,3.64392928977509,-0.850983000605308,0,-0.291273749693666,1.268008830222,0.996165811232069
"PA0055","PA0055",1.27048164968759,8.86486861368769,0.89869946788103,6.62795077822936,6.68993373045196,6.0714970672653,7.19552984142701,1.12403277416171,6.23058140611231,5.62112142313069,-0.63660717906094,0,-0.330516603100253,1.22921607098128,0.956922957825482
"PA0056","PA0056",0,6.03386532757362,1.0911020870622,3.0915457823857,3.08005160505372,2.27932884311077,3.83063962018295,1.55131077707218,6.1723644731883,3.00466248644726,0.0442037179737751,0.00779727095516569,-0.229825792089482,1.32092787915168,1.05761376883625
"PA0057","PA0057",0,6.11572475394409,0.920396932502612,3.18246760745552,3.12185334241478,2.6131991445239,3.65978732610377,1.04658818157987,6.1963277071454,4.11073329348173,0.355832522096705,0.00584795321637427,-0.400076431102726,1.32047336360534,0.887363129823008
"PA0058","PA0058",0,6.21324185771029,0.899596764374227,2.98892712861583,2.97953892043765,2.37523932046112,3.5138958679585,1.13865654749738,6.19214451545748,3.90892121048056,0.165256214033449,0.00389863547758285,-0.421536588574192,1.32113335294842,0.865902972351543
"PA0059","PA0059",1.46794195600988,11.0725292648243,2.13130226603436,6.75504050656573,7.09416525251995,4.8743683178597,8.50648028264955,3.63211196478985,6.18664211674337,2.18489200187242,-0.287884659525627,0,0.900843146407071,1.23045911962729,2.1882827073328
"PA0060","PA0060",4.3589565606785,10.0325637511195,1.10704517425156,7.26729209868529,7.25840495328955,6.49905834129442,8.05385886005164,1.55480051875722,6.22857928339605,2.5558220905835,0.00355507116871776,0,-0.144913678815581,1.25195885306714,1.14252588211015
"PA0061","PA0061",2.52357695965389,8.64488329750511,1.19831383157265,6.17278618999716,6.13310264646054,5.3963923034449,7.12716013174488,1.73076782829998,6.22068510065466,2.81401264077999,-0.310690631377546,0,-0.0311948041714261,1.22950863574408,1.25624475675431
"PA0062","PA0062",2.18347175775716,8.06448244231244,1.00732579986391,5.24696943393216,5.24314105818624,4.6850126351574,5.85799288823202,1.17298025307462,6.22133436742017,3.33871146235108,-0.105392636380833,0,-0.257466107964207,1.26479190782811,1.02997345296153
"PA0063","PA0063",2.59973608323344,8.68599736065616,0.755987247868343,5.23219657361483,5.24689929830249,4.77167386984681,5.78730362282993,1.01562975298312,6.22963496323554,3.54119446102329,-0.176937759278746,0,-0.509537914883863,1.26552516275221,0.777901646041872
"PA0064","PA0064",3.49702992398008,7.8847231308309,0.84812760093357,5.54660409591207,5.55363087786248,4.93504902965515,6.14450271817126,1.20945368851611,6.22849642263762,2.68043448865973,0.0224234702482987,0,-0.401997388998538,1.25012498993211,0.885442171927197
"PA0065","PA0065",3.37538530459421,8.26091984061963,0.78645586313124,5.83005554141127,5.78678365471413,5.34427644366852,6.30881586368452,0.964539420015992,6.2311270963465,3.37796500344658,0.0699405412670013,0,-0.452332912765724,1.23878877589696,0.83510664816001
"PA0066","PA0066",2.31605897089019,8.26309572555587,0.765127038078949,6.34188265023775,6.35777230612079,5.84589930362129,6.81962160172012,0.973722298098828,6.23276098576182,4.68076363949239,-0.489626006002909,0,-0.461913403699221,1.22704044177817,0.825526157226513
"PA0067","PA0067",2.53693907671757,9.2947308788327,0.808179745001021,7.29477740264785,7.2358453552678,6.72038193571097,7.86541470060224,1.14503276489127,6.23391393201264,6.41888908064066,-0.509892469754015,0,-0.445781389475225,1.25396113447625,0.841658171450509
"PA0068","PA0068",3.44511702614776,10.1540526564893,0.914601610156769,7.53797106698626,7.55218417169752,6.98321679340524,8.04491454006499,1.06169774665975,6.2327834894677,4.22676741910431,-0.192101093008703,0,-0.3577121811856,1.27231379134237,0.929727379740134
"PA0069","PA0069",2.12281849976559,10.7385172576729,1.10716394107947,4.44609997474621,4.29788881717423,3.73400864190458,5.0243721385978,1.29036349669322,6.21081820909519,5.95729655280203,1.11237657182784,0,-0.19894708471225,1.30611102579172,1.08849247621348
"PA0070","PA0070",2.11662736033888,12.1769425931457,1.94545693610404,8.1304007860495,7.95100139907976,6.56196112881851,9.76340304980257,3.20144192098406,6.21069200405795,2.16145368137707,-0.135343489566264,0,0.637306881803427,1.30815005430061,1.92474644272916
"PA0071","PA0071",4.5172486824221,10.7542889911688,1.04877207063202,7.17651062718354,7.18775400305364,6.4130775261905,7.75412446414265,1.34104693795214,6.22973090307024,3.2273889095775,0.435839812289516,0,-0.196916770083831,1.24568884071585,1.0905227908419
"PA0072","PA0072",0,8.22943201044126,1.5533642560601,4.19277672221472,4.25333418494551,3.17761499579037,5.18960507440962,2.01199007861925,6.16321710572263,2.82762876284634,-0.177999086168994,0.00389863547758285,0.237338815755086,1.31602544030501,1.52477837668082
"PA0073","PA0073",0,7.9373276505829,1.7216693754421,4.10840897644205,4.22547348226436,2.94735819734638,5.27406245363204,2.32670425628566,6.1410908349526,2.42488292283223,-0.146857847010601,0.00389863547758285,0.404173077645508,1.31749629779659,1.69161263857124
"PA0074","PA0074",0,8.06553491032504,1.36795338364489,5.09626377806387,5.2682031996408,4.18572377396508,6.12458505082388,1.9388612768588,6.20010683067088,3.0915747605786,-0.56541018263462,0.00194931773879142,0.0954813293770631,1.27247205426783,1.3829208903028
"PA0075","PA0075",0,8.87377384951006,1.5216225291228,5.19589142634887,5.39624190876413,4.38348683416778,6.22850796721531,1.84502113304753,6.19043506252895,3.53370868611795,-0.603090168228321,0.00584795321637427,0.254280368469954,1.26734216065284,1.54171992939569
"PA0076","PA0076",0,8.73629119091976,1.61005788821757,5.23587000102971,5.39713566676008,4.24947104470132,6.35526469290762,2.10579364820629,6.18703842647772,2.99719494181475,-0.427161009682476,0.00389863547758285,0.344715359033727,1.26534252918385,1.63215491995946
"PA0077","PA0077",0.984219794395045,8.57217265957528,1.43792891748508,5.38575284310673,5.54766019516587,4.43166673877083,6.41849658204282,1.98682984327198,6.20149730339748,3.0084153331907,-0.44672149239962,0,0.179921424513091,1.25800749297199,1.46736098543883
"PA0078","PA0078",0,8.46654788383869,1.57828211865737,4.99002375087153,5.0919387830829,3.86610064182936,6.11590172228084,2.24980108045148,6.18476954141891,2.7748609102867,-0.31515023249833,0.00389863547758285,0.300018495222544,1.27826362343483,1.58745805614828
"PA0079","PA0079",1.47857564778194,8.64876773761955,1.42107772490824,5.38997786376664,5.54763835192563,4.46407231758391,6.34384955387536,1.87977723629145,6.2032820217738,2.83410136651036,-0.280507827273701,0,0.163275422314263,1.25780230259398,1.45071498324
"PA0080","PA0080",0,9.17131492115809,1.4833661050089,5.63910582569217,5.76875010404045,4.70455838667725,6.56698378397559,1.86242539729833,6.20261319282864,3.29549830678168,-0.32317111928251,0.00194931773879142,0.23769884052457,1.24566726448433,1.5251384014503
"PA0081","PA0081",3.87268157363037,10.2310584280252,0.883734031599087,6.87844441272841,6.7949272457258,6.27107764261319,7.46529688699043,1.19421924437724,6.23210347646008,3.98810568744475,0.425835903603292,0,-0.348053618697776,1.23178765029686,0.939385942227958
"PA0082","PA0082",3.56698826047444,11.603231285499,1.41778162582829,7.00631632626572,6.90337726497503,5.96915099117601,8.01603188831418,2.04688089713818,6.21987087017045,2.73334208100158,0.288794263608455,0,0.181636239996228,1.23614538583206,1.46907580092196
"PA0083","PA0083",1.77120825794129,11.4634449317656,1.85042821729334,7.40217964746146,7.57388246144151,6.07430188340204,8.68409286054884,2.6097909771468,6.20682212300064,2.95917701634009,-0.37301918119218,0,0.588381458549135,1.2620467587442,1.87582101947487
